71915.3,4.84814e-005,4.8414e-005
57446.8,4.84814e-005,7.2621e-005
47345.5,4.84814e-005,9.6828e-005
40301.4,4.84814e-005,0.000121035
35234.9,4.84814e-005,0.000145242
31421,4.84814e-005,0.000169449
28535.6,4.84814e-005,0.000193656
26264.9,4.84814e-005,0.000217863
24438.3,4.84814e-005,0.00024207
22941.7,4.84814e-005,0.000266277
21695.9,4.84814e-005,0.000290484
20644.6,4.84814e-005,0.000314691
19746.8,4.84814e-005,0.000338898
18972.2,4.84814e-005,0.000363105
18297.6,4.84814e-005,0.000387312
17705.3,4.84814e-005,0.000411519
17181.3,4.84814e-005,0.000435726
16714.7,4.84814e-005,0.000459933
16296.7,4.84814e-005,0.00048414
15920.1,4.84814e-005,0.000508347
58552.8,7.27221e-005,4.8414e-005
50774.3,7.27221e-005,7.2621e-005
44039.2,7.27221e-005,9.6828e-005
38663.9,7.27221e-005,0.000121035
34452.7,7.27221e-005,0.000145242
31095.8,7.27221e-005,0.000169449
28459.4,7.27221e-005,0.000193656
26327.1,7.27221e-005,0.000217863
24577.2,7.27221e-005,0.00024207
23121.6,7.27221e-005,0.000266277
21895.7,7.27221e-005,0.000290484
20851.7,7.27221e-005,0.000314691
19953.7,7.27221e-005,0.000338898
19174.3,7.27221e-005,0.000363105
18492.3,7.27221e-005,0.000387312
17891,7.27221e-005,0.000411519
17357.5,7.27221e-005,0.000435726
16881,7.27221e-005,0.000459933
16453.2,7.27221e-005,0.00048414
16067.1,7.27221e-005,0.000508347
49068,9.69628e-005,4.8414e-005
44783.9,9.69628e-005,7.2621e-005
40436.2,9.69628e-005,9.6828e-005
36533.1,9.69628e-005,0.000121035
33160.9,9.69628e-005,0.000145242
30385.5,9.69628e-005,0.000169449
28074.7,9.69628e-005,0.000193656
26144.3,9.69628e-005,0.000217863
24520.9,9.69628e-005,0.00024207
23144.8,9.69628e-005,0.000266277
21968.6,9.69628e-005,0.000290484
20955.1,9.69628e-005,0.000314691
20075,9.69628e-005,0.000338898
19305.1,9.69628e-005,0.000363105
18627.1,9.69628e-005,0.000387312
18026.2,9.69628e-005,0.000411519
17490.5,9.69628e-005,0.000435726
17010.3,9.69628e-005,0.000459933
16577.8,9.69628e-005,0.00048414
16186.4,9.69628e-005,0.000508347
42370.7,0.000121203,4.8414e-005
39897.3,0.000121203,7.2621e-005
37076.9,0.000121203,9.6828e-005
34246,0.000121203,0.000121035
31694.6,0.000121203,0.000145242
29435.8,0.000121203,0.000169449
27470.1,0.000121203,0.000193656
25770.9,0.000121203,0.000217863
24303.3,0.000121203,0.00024207
23032.8,0.000121203,0.000266277
21928.3,0.000121203,0.000290484
20963.5,0.000121203,0.000314691
20116.2,0.000121203,0.000338898
19368.2,0.000121203,0.000363105
18704.2,0.000121203,0.000387312
18111.9,0.000121203,0.000411519
17581,0.000121203,0.000435726
17102.9,0.000121203,0.000459933
16670.5,0.000121203,0.00048414
16277.8,0.000121203,0.000508347
37498.5,0.000145444,4.8414e-005
36005,0.000145444,7.2621e-005
34093.9,0.000145444,9.6828e-005
32112.2,0.000145444,0.000121035
30174.1,0.000145444,0.000145242
28367.3,0.000145444,0.000169449
26728,0.000145444,0.000193656
25262.5,0.000145444,0.000217863
23961.9,0.000145444,0.00024207
22810.9,0.000145444,0.000266277
21792.1,0.000145444,0.000290484
20888.8,0.000145444,0.000314691
20085.6,0.000145444,0.000338898
19369.1,0.000145444,0.000363105
18727.6,0.000145444,0.000387312
18151.1,0.000145444,0.000411519
17631,0.000145444,0.000435726
17160.1,0.000145444,0.000459933
16732.1,0.000145444,0.00048414
16341.9,0.000145444,0.000508347
33786.8,0.000169685,4.8414e-005
32853.6,0.000169685,7.2621e-005
31595,0.000169685,9.6828e-005
30169.5,0.000169685,0.000121035
28699.5,0.000169685,0.000145242
27265.9,0.000169685,0.000169449
25915,0.000169685,0.000193656
24668.4,0.000169685,0.000217863
23532.6,0.000169685,0.00024207
22504.9,0.000169685,0.000266277
21578.5,0.000169685,0.000290484
20744.2,0.000169685,0.000314691
19992.8,0.000169685,0.000338898
19315,0.000169685,0.000363105
18702.3,0.000169685,0.000387312
18147.3,0.000169685,0.000411519
17643,0.000169685,0.000435726
17183.7,0.000169685,0.000459933
16764.1,0.000169685,0.00048414
16379.7,0.000169685,0.000508347
30948.6,0.000193926,4.8414e-005
30348.2,0.000193926,7.2621e-005
29478.9,0.000193926,9.6828e-005
28440.9,0.000193926,0.000121035
27321.4,0.000193926,0.000145242
26186.2,0.000193926,0.000169449
25079.6,0.000193926,0.000193656
24028.3,0.000193926,0.000217863
23046.2,0.000193926,0.00024207
22138.6,0.000193926,0.000266277
21305.5,0.000193926,0.000290484
20543.5,0.000193926,0.000314691
19848,0.000193926,0.000338898
19213.4,0.000193926,0.000363105
18634.2,0.000193926,0.000387312
18104.9,0.000193926,0.000411519
17620.5,0.000193926,0.000435726
17176.3,0.000193926,0.000459933
16768.2,0.000193926,0.00048414
16392.5,0.000193926,0.000508347
28688.7,0.000218166,4.8414e-005
28295.5,0.000218166,7.2621e-005
27683.6,0.000218166,9.6828e-005
26917.9,0.000218166,0.000121035
26059.4,0.000218166,0.000145242
25158.7,0.000218166,0.000169449
24253.9,0.000218166,0.000193656
23371.5,0.000218166,0.000217863
22527.9,0.000218166,0.00024207
21732.5,0.000218166,0.000266277
20989.4,0.000218166,0.000290484
20299.5,0.000218166,0.000314691
19661.3,0.000218166,0.000338898
19072.4,0.000218166,0.000363105
18529.3,0.000218166,0.000387312
18028.7,0.000218166,0.000411519
17567,0.000218166,0.000435726
17140.8,0.000218166,0.000459933
16746.8,0.000218166,0.00048414
16382.2,0.000218166,0.000508347
26849.1,0.000242407,4.8414e-005
26589.1,0.000242407,7.2621e-005
26151.9,0.000242407,9.6828e-005
25579.9,0.000242407,0.000121035
24916,0.000242407,0.000145242
24198.3,0.000242407,0.000169449
23458,0.000242407,0.000193656
22718.6,0.000242407,0.000217863
21996.6,0.000242407,0.00024207
21303,0.000242407,0.000266277
20644.3,0.000242407,0.000290484
20023.6,0.000242407,0.000314691
19442.1,0.000242407,0.000338898
18899.3,0.000242407,0.000363105
18393.8,0.000242407,0.000387312
17923.6,0.000242407,0.000411519
17486.6,0.000242407,0.000435726
17080.2,0.000242407,0.000459933
16702.4,0.000242407,0.00048414
16350.6,0.000242407,0.000508347
25323.2,0.000266648,4.8414e-005
25151.3,0.000266648,7.2621e-005
24835.1,0.000266648,9.6828e-005
24402.9,0.000266648,0.000121035
23885.1,0.000266648,0.000145242
23310.1,0.000266648,0.000169449
22702.7,0.000266648,0.000193656
22082.9,0.000266648,0.000217863
21466.1,0.000266648,0.00024207
20863.1,0.000266648,0.000266277
20281.5,0.000266648,0.000290484
19725.8,0.000266648,0.000314691
19198.7,0.000266648,0.000338898
18701.2,0.000266648,0.000363105
18233.3,0.000266648,0.000387312
17794.3,0.000266648,0.000411519
17382.9,0.000266648,0.000435726
16997.8,0.000266648,0.000459933
16637.4,0.000266648,0.00048414
16300,0.000266648,0.000508347
24037.1,0.000290888,4.8414e-005
23924.8,0.000290888,7.2621e-005
23694,0.000290888,9.6828e-005
23364.2,0.000290888,0.000121035
22956.9,0.000290888,0.000145242
22493.4,0.000290888,0.000169449
21993.2,0.000290888,0.000193656
21472.8,0.000290888,0.000217863
20945.8,0.000290888,0.00024207
20422.3,0.000290888,0.000266277
19910,0.000290888,0.000290484
19414.2,0.000290888,0.000314691
18938.3,0.000290888,0.000338898
18484.3,0.000290888,0.000363105
18053.1,0.000290888,0.000387312
17645.1,0.000290888,0.000411519
17259.8,0.000290888,0.000435726
16896.6,0.000290888,0.000459933
16554.5,0.000290888,0.00048414
16232.4,0.000290888,0.000508347
22937.9,0.000315129,4.8414e-005
22866.7,0.000315129,7.2621e-005
22697.4,0.000315129,9.6828e-005
22443.4,0.000315129,0.000121035
22120.5,0.000315129,0.000145242
21744.5,0.000315129,0.000169449
21330.7,0.000315129,0.000193656
20892.7,0.000315129,0.000217863
20441.9,0.000315129,0.00024207
19987.5,0.000315129,0.000266277
19536.8,0.000315129,0.000290484
19095.3,0.000315129,0.000314691
18666.7,0.000315129,0.000338898
18253.8,0.000315129,0.000363105
17858,0.000315129,0.000387312
17480.2,0.000315129,0.000411519
17120.8,0.000315129,0.000435726
16779.6,0.000315129,0.000459933
16456.2,0.000315129,0.00048414
16150,0.000315129,0.000508347
21987.3,0.00033937,4.8414e-005
21944.7,0.00033937,7.2621e-005
21820.1,0.00033937,9.6828e-005
21623.1,0.00033937,0.000121035
21365.2,0.00033937,0.000145242
21058.3,0.00033937,0.000169449
20714.4,0.00033937,0.000193656
20344.5,0.00033937,0.000217863
19958.1,0.00033937,0.00024207
19563.4,0.00033937,0.000266277
19167.1,0.00033937,0.000290484
18774.3,0.00033937,0.000314691
18389.1,0.00033937,0.000338898
18014.2,0.00033937,0.000363105
17651.8,0.00033937,0.000387312
17303.1,0.00033937,0.000411519
16968.9,0.00033937,0.000435726
16649.5,0.00033937,0.000459933
16344.8,0.00033937,0.00048414
16054.7,0.00033937,0.000508347
21156.3,0.00036361,4.8414e-005
21133.9,0.00036361,7.2621e-005
21042.3,0.00036361,9.6828e-005
20888.6,0.00036361,0.000121035
20681.2,0.00036361,0.000145242
20429.3,0.00036361,0.000169449
20142,0.00036361,0.000193656
19828.4,0.00036361,0.000217863
19496.4,0.00036361,0.00024207
19153.1,0.00036361,0.000266277
18804.3,0.00036361,0.000290484
18455,0.00036361,0.000314691
18109.1,0.00036361,0.000338898
17769.4,0.00036361,0.000363105
17438.2,0.00036361,0.000387312
17117,0.00036361,0.000411519
16807,0.00036361,0.000435726
16508.8,0.00036361,0.000459933
16222.6,0.00036361,0.00048414
15948.6,0.00036361,0.000508347
20423.1,0.000387851,4.8414e-005
20414.9,0.000387851,7.2621e-005
20348.1,0.000387851,9.6828e-005
20227.6,0.000387851,0.000121035
20059.8,0.000387851,0.000145242
19851.7,0.000387851,0.000169449
19610.6,0.000387851,0.000193656
19343.7,0.000387851,0.000217863
19057.6,0.000387851,0.00024207
18758.3,0.000387851,0.000266277
18451.1,0.000387851,0.000290484
18140.4,0.000387851,0.000314691
17829.8,0.000387851,0.000338898
17522.2,0.000387851,0.000363105
17219.9,0.000387851,0.000387312
16924.6,0.000387851,0.000411519
16637.6,0.000387851,0.000435726
16359.7,0.000387851,0.000459933
16091.5,0.000387851,0.00048414
15833.4,0.000387851,0.000508347
19770.9,0.000412092,4.8414e-005
19772.8,0.000412092,7.2621e-005
19724.5,0.000412092,9.6828e-005
19629.7,0.000412092,0.000121035
19493.2,0.000412092,0.000145242
19320.4,0.000412092,0.000169449
19117,0.000412092,0.000193656
18889,0.000412092,0.000217863
18641.6,0.000412092,0.00024207
18380.2,0.000412092,0.000266277
18109.2,0.000412092,0.000290484
17832.5,0.000412092,0.000314691
17553.5,0.000412092,0.000338898
17275.1,0.000412092,0.000363105
16999.3,0.000412092,0.000387312
16728.1,0.000412092,0.000411519
16462.8,0.000412092,0.000435726
16204.3,0.000412092,0.000459933
15953.5,0.000412092,0.00048414
15710.7,0.000412092,0.000508347
19186.3,0.000436333,4.8414e-005
19195.4,0.000436333,7.2621e-005
19161.1,0.000436333,9.6828e-005
19086.4,0.000436333,0.000121035
18974.7,0.000436333,0.000145242
18830.5,0.000436333,0.000169449
18658.1,0.000436333,0.000193656
18462.4,0.000436333,0.000217863
18247.9,0.000436333,0.00024207
18018.9,0.000436333,0.000266277
17779.3,0.000436333,0.000290484
17532.7,0.000436333,0.000314691
17282,0.000436333,0.000338898
17029.8,0.000436333,0.000363105
16778.4,0.000436333,0.000387312
16529.4,0.000436333,0.000411519
16284.3,0.000436333,0.000435726
16044.2,0.000436333,0.000459933
15809.9,0.000436333,0.00048414
15582,0.000436333,0.000508347
18658.9,0.000460573,4.8414e-005
18672.9,0.000460573,7.2621e-005
18649.3,0.000460573,9.6828e-005
18590.3,0.000460573,0.000121035
18498.6,0.000460573,0.000145242
18377.6,0.000460573,0.000169449
18230.9,0.000460573,0.000193656
18062.3,0.000460573,0.000217863
17875.6,0.000460573,0.00024207
17674.4,0.000460573,0.000266277
17462.1,0.000460573,0.000290484
17241.9,0.000460573,0.000314691
17016.3,0.000460573,0.000338898
16787.9,0.000460573,0.000363105
16558.6,0.000460573,0.000387312
16330.1,0.000460573,0.000411519
16103.9,0.000460573,0.000435726
15881,0.000460573,0.000459933
15662.3,0.000460573,0.00048414
15448.6,0.000460573,0.000508347
18180.1,0.000484814,4.8414e-005
18197.5,0.000484814,7.2621e-005
18182.1,0.000484814,9.6828e-005
18135.5,0.000484814,0.000121035
18059.9,0.000484814,0.000145242
17957.8,0.000484814,0.000169449
17832.4,0.000484814,0.000193656
17686.5,0.000484814,0.000217863
17523.4,0.000484814,0.00024207
17346.2,0.000484814,0.000266277
17157.7,0.000484814,0.000290484
16960.7,0.000484814,0.000314691
16757.5,0.000484814,0.000338898
16550.3,0.000484814,0.000363105
16341.1,0.000484814,0.000387312
16131.4,0.000484814,0.000411519
15922.6,0.000484814,0.000435726
15715.7,0.000484814,0.000459933
15511.8,0.000484814,0.00048414
15311.6,0.000484814,0.000508347
17743.1,0.000509055,4.8414e-005
17762.7,0.000509055,7.2621e-005
17753.5,0.000509055,9.6828e-005
17716.8,0.000509055,0.000121035
17654.2,0.000509055,0.000145242
17567.8,0.000509055,0.000169449
17460,0.000509055,0.000193656
17333.3,0.000509055,0.000217863
17190.4,0.000509055,0.00024207
17033.7,0.000509055,0.000266277
16865.9,0.000509055,0.000290484
16689.3,0.000509055,0.000314691
16506,0.000509055,0.000338898
16317.9,0.000509055,0.000363105
16126.8,0.000509055,0.000387312
15934.3,0.000509055,0.000411519
15741.5,0.000509055,0.000435726
15549.6,0.000509055,0.000459933
15359.6,0.000509055,0.00048414
15172.1,0.000509055,0.000508347
